-2.000000 -0.500000 0.499764 0.000158 
-1.990000 -0.500000 0.499590 0.000159 
-1.980000 -0.500000 0.500200 0.000158 
-1.970000 -0.500000 0.500031 0.000159 
-1.960000 -0.500000 0.499787 0.000158 
-1.950000 -0.500000 0.500234 0.000158 
-1.940000 -0.500000 0.500048 0.000158 
-1.930000 -0.500000 0.500337 0.000158 
-1.920000 -0.500000 0.499868 0.000158 
-1.910000 -0.500000 0.499877 0.000158 
-1.900000 -0.500000 0.500066 0.000158 
-1.890000 -0.500000 0.500223 0.000158 
-1.880000 -0.500000 0.500440 0.000159 
-1.870000 -0.500000 0.500186 0.000159 
-1.860000 -0.500000 0.500101 0.000158 
-1.850000 -0.500000 0.500207 0.000159 
-1.840000 -0.500000 0.500043 0.000158 
-1.830000 -0.500000 0.499954 0.000158 
-1.820000 -0.500000 0.500165 0.000158 
-1.810000 -0.500000 0.500161 0.000158 
-1.800000 -0.500000 0.500017 0.000158 
-1.790000 -0.500000 0.500031 0.000158 
-1.780000 -0.500000 0.500180 0.000158 
-1.770000 -0.500000 0.500213 0.000159 
-1.760000 -0.500000 0.499947 0.000158 
-1.750000 -0.500000 0.500078 0.000158 
-1.740000 -0.500000 0.500159 0.000158 
-1.730000 -0.500000 0.500107 0.000158 
-1.720000 -0.500000 0.500334 0.000159 
-1.710000 -0.500000 0.499903 0.000159 
-1.700000 -0.500000 0.500315 0.000158 
-1.690000 -0.500000 0.499895 0.000158 
-1.680000 -0.500000 0.500352 0.000158 
-1.670000 -0.500000 0.500129 0.000158 
-1.660000 -0.500000 0.499980 0.000158 
-1.650000 -0.500000 0.499840 0.000159 
-1.640000 -0.500000 0.500146 0.000158 
-1.630000 -0.500000 0.500123 0.000158 
-1.620000 -0.500000 0.499905 0.000158 
-1.610000 -0.500000 0.499794 0.000158 
-1.600000 -0.500000 0.500142 0.000158 
-1.590000 -0.500000 0.499848 0.000158 
-1.580000 -0.500000 0.500080 0.000158 
-1.570000 -0.500000 0.500028 0.000158 
-1.560000 -0.500000 0.500014 0.000158 
-1.550000 -0.500000 0.500077 0.000158 
-1.540000 -0.500000 0.499688 0.000158 
-1.530000 -0.500000 0.500073 0.000158 
-1.520000 -0.500000 0.500127 0.000158 
-1.510000 -0.500000 0.500261 0.000158 
-1.500000 -0.500000 0.499781 0.000158 
-1.490000 -0.500000 0.500197 0.000158 
-1.480000 -0.500000 0.500224 0.000158 
-1.470000 -0.500000 0.499840 0.000158 
-1.460000 -0.500000 0.500114 0.000158 
-1.450000 -0.500000 0.499959 0.000158 
-1.440000 -0.500000 0.499926 0.000158 
-1.430000 -0.500000 0.500107 0.000158 
-1.420000 -0.500000 0.499782 0.000158 
-1.410000 -0.500000 0.499996 0.000159 
-1.400000 -0.500000 0.500067 0.000158 
-1.390000 -0.500000 0.500020 0.000158 
-1.380000 -0.500000 0.499908 0.000158 
-1.370000 -0.500000 0.499889 0.000158 
-1.360000 -0.500000 0.500195 0.000159 
-1.350000 -0.500000 0.499777 0.000159 
-1.340000 -0.500000 0.500103 0.000158 
-1.330000 -0.500000 0.500276 0.000158 
-1.320000 -0.500000 0.499939 0.000158 
-1.310000 -0.500000 0.500152 0.000158 
-1.300000 -0.500000 0.499891 0.000158 
-1.290000 -0.500000 0.500422 0.000159 
-1.280000 -0.500000 0.500113 0.000158 
-1.270000 -0.500000 0.500260 0.000158 
-1.260000 -0.500000 0.500165 0.000159 
-1.250000 -0.500000 0.500033 0.000159 
-1.240000 -0.500000 0.500056 0.000158 
-1.230000 -0.500000 0.499942 0.000159 
-1.220000 -0.500000 0.500134 0.000158 
-1.210000 -0.500000 0.499922 0.000159 
-1.200000 -0.500000 0.499994 0.000158 
-1.190000 -0.500000 0.500097 0.000158 
-1.180000 -0.500000 0.500197 0.000158 
-1.170000 -0.500000 0.499919 0.000158 
-1.160000 -0.500000 0.500473 0.000159 
-1.150000 -0.500000 0.500411 0.000158 
-1.140000 -0.500000 0.500270 0.000158 
-1.130000 -0.500000 0.499977 0.000158 
-1.120000 -0.500000 0.499974 0.000158 
-1.110000 -0.500000 0.499944 0.000158 
-1.100000 -0.500000 0.500219 0.000158 
-1.090000 -0.500000 0.500053 0.000158 
-1.080000 -0.500000 0.500066 0.000158 
-1.070000 -0.500000 0.499975 0.000159 
-1.060000 -0.500000 0.500076 0.000158 
-1.050000 -0.500000 0.499757 0.000158 
-1.040000 -0.500000 0.500042 0.000158 
-1.030000 -0.500000 0.499707 0.000158 
-1.020000 -0.500000 0.500158 0.000159 
-1.010000 -0.500000 0.499980 0.000158 
-1.000000 -0.500000 0.500117 0.000158 
-0.990000 -0.500000 0.499664 0.000159 
-0.980000 -0.500000 0.500375 0.000158 
-0.970000 -0.500000 0.500173 0.000158 
-0.960000 -0.500000 0.499954 0.000158 
-0.950000 -0.500000 0.500005 0.000158 
-0.940000 -0.500000 0.499706 0.000158 
-0.930000 -0.500000 0.499843 0.000158 
-0.920000 -0.500000 0.499709 0.000158 
-0.910000 -0.500000 0.500058 0.000158 
-0.900000 -0.500000 0.499978 0.000158 
-0.890000 -0.500000 0.499970 0.000158 
-0.880000 -0.500000 0.500061 0.000158 
-0.870000 -0.500000 0.499873 0.000159 
-0.860000 -0.500000 0.499911 0.000159 
-0.850000 -0.500000 0.499965 0.000158 
-0.840000 -0.500000 0.499895 0.000158 
-0.830000 -0.500000 0.499976 0.000158 
-0.820000 -0.500000 0.500326 0.000158 
-0.810000 -0.500000 0.499983 0.000158 
-0.800000 -0.500000 0.500160 0.000157 
-0.790000 -0.500000 0.499883 0.000158 
-0.780000 -0.500000 0.500002 0.000158 
-0.770000 -0.500000 0.499980 0.000158 
-0.760000 -0.500000 0.499880 0.000158 
-0.750000 -0.500000 0.499970 0.000158 
-0.740000 -0.500000 0.500141 0.000158 
-0.730000 -0.500000 0.499471 0.000158 
-0.720000 -0.500000 0.499738 0.000158 
-0.710000 -0.500000 0.499815 0.000158 
-0.700000 -0.500000 0.499795 0.000158 
-0.690000 -0.500000 0.500563 0.000158 
-0.680000 -0.500000 0.499723 0.000159 
-0.670000 -0.500000 0.499957 0.000158 
-0.660000 -0.500000 0.499864 0.000157 
-0.650000 -0.500000 0.500223 0.000158 
-0.640000 -0.500000 0.500021 0.000158 
-0.630000 -0.500000 0.500157 0.000159 
-0.620000 -0.500000 0.500012 0.000158 
-0.610000 -0.500000 0.499930 0.000158 
-0.600000 -0.500000 0.499939 0.000158 
-0.590000 -0.500000 0.500480 0.000158 
-0.580000 -0.500000 0.499835 0.000158 
-0.570000 -0.500000 0.499860 0.000158 
-0.560000 -0.500000 0.499722 0.000159 
-0.550000 -0.500000 0.500080 0.000157 
-0.540000 -0.500000 0.500006 0.000158 
-0.530000 -0.500000 0.499891 0.000158 
-0.520000 -0.500000 0.499787 0.000158 
-0.510000 -0.500000 0.500148 0.000159 
-0.500000 -0.500000 0.499932 0.000158 
-0.490000 -0.500000 0.500139 0.000158 
-0.480000 -0.500000 0.499668 0.000158 
-0.470000 -0.500000 0.500044 0.000158 
-0.460000 -0.500000 0.499478 0.000159 
-0.450000 -0.500000 0.499800 0.000158 
-0.440000 -0.500000 0.500270 0.000158 
-0.430000 -0.500000 0.499989 0.000158 
-0.420000 -0.500000 0.500157 0.000158 
-0.410000 -0.500000 0.499880 0.000158 
-0.400000 -0.500000 0.500110 0.000158 
-0.390000 -0.500000 0.500006 0.000158 
-0.380000 -0.500000 0.499877 0.000158 
-0.370000 -0.500000 0.499963 0.000158 
-0.360000 -0.500000 0.500029 0.000158 
