-1.000000 1.500000 0.326637 0.032505 0.000396  
-0.990000 1.500000 0.326513 0.032161 0.000399  
-0.980000 1.500000 0.326524 0.032241 0.000314  
-0.970000 1.500000 0.326589 0.032271 0.000318  
-0.960000 1.500000 0.326560 0.032639 0.000333  
-0.950000 1.500000 0.326501 0.032545 0.000338  
-0.940000 1.500000 0.326534 0.032513 0.000347  
-0.930000 1.500000 0.326487 0.032576 0.000303  
-0.920000 1.500000 0.326562 0.032091 0.000391  
-0.910000 1.500000 0.326559 0.031928 0.000294  
-0.900000 1.500000 0.326458 0.032236 0.000364  
-0.890000 1.500000 0.326645 0.032557 0.000347  
-0.880000 1.500000 0.326497 0.032629 0.000305  
-0.870000 1.500000 0.326591 0.032748 0.000389  
-0.860000 1.500000 0.326582 0.032325 0.000338  
-0.850000 1.500000 0.326558 0.032278 0.000371  
-0.840000 1.500000 0.326585 0.032030 0.000305  
-0.830000 1.500000 0.326625 0.032313 0.000329  
-0.820000 1.500000 0.326491 0.032204 0.000360  
-0.810000 1.500000 0.326582 0.032158 0.000354  
-0.800000 1.500000 0.326577 0.032660 0.000343  
-0.790000 1.500000 0.326472 0.032309 0.000321  
-0.780000 1.500000 0.326574 0.031937 0.000301  
-0.770000 1.500000 0.326589 0.032356 0.000311  
-0.760000 1.500000 0.326575 0.032268 0.000347  
-0.750000 1.500000 0.326520 0.032287 0.000327  
-0.740000 1.500000 0.326536 0.032621 0.000352  
-0.730000 1.500000 0.326483 0.032398 0.000332  
-0.720000 1.500000 0.326520 0.032300 0.000300  
-0.710000 1.500000 0.326587 0.032681 0.000366  
-0.700000 1.500000 0.326537 0.032278 0.000343  
-0.690000 1.500000 0.326565 0.032253 0.000309  
-0.680000 1.500000 0.326546 0.032651 0.000323  
-0.670000 1.500000 0.326539 0.032064 0.000301  
-0.660000 1.500000 0.326588 0.033184 0.000361  
-0.650000 1.500000 0.326473 0.032558 0.000347  
-0.640000 1.500000 0.326594 0.032257 0.000440  
-0.630000 1.500000 0.326514 0.032302 0.000312  
-0.620000 1.500000 0.326541 0.032567 0.000320  
-0.610000 1.500000 0.326525 0.032375 0.000371  
-0.600000 1.500000 0.326499 0.032424 0.000292  
-0.590000 1.500000 0.326525 0.032769 0.000368  
-0.580000 1.500000 0.326507 0.032407 0.000253  
-0.570000 1.500000 0.326598 0.032222 0.000366  
-0.560000 1.500000 0.326522 0.032409 0.000325  
-0.550000 1.500000 0.326636 0.032522 0.000329  
-0.540000 1.500000 0.326537 0.032377 0.000352  
-0.530000 1.500000 0.326539 0.032236 0.000340  
-0.520000 1.500000 0.326491 0.032847 0.000360  
-0.510000 1.500000 0.326558 0.032128 0.000346  
-0.500000 1.500000 0.326525 0.032302 0.000348  
-0.490000 1.500000 0.326466 0.032264 0.000312  
-0.480000 1.500000 0.326521 0.032546 0.000370  
-0.470000 1.500000 0.326568 0.032185 0.000351  
-0.460000 1.500000 0.326556 0.032334 0.000354  
-0.450000 1.500000 0.326565 0.032254 0.000343  
-0.440000 1.500000 0.326484 0.031992 0.000358  
-0.430000 1.500000 0.326531 0.032466 0.000291  
-0.420000 1.500000 0.326462 0.032521 0.000340  
-0.410000 1.500000 0.326496 0.032094 0.000298  
-0.400000 1.500000 0.326510 0.032532 0.000320  
-0.390000 1.500000 0.326569 0.032521 0.000298  
-0.380000 1.500000 0.326575 0.032582 0.000394  
-0.370000 1.500000 0.326615 0.032483 0.000343  
-0.360000 1.500000 0.326498 0.032561 0.000373  
-0.350000 1.500000 0.326585 0.032566 0.000381  
-0.340000 1.500000 0.326522 0.032358 0.000382  
-0.330000 1.500000 0.326549 0.031955 0.000348  
-0.320000 1.500000 0.326539 0.032220 0.000336  
-0.310000 1.500000 0.326558 0.032140 0.000453  
-0.300000 1.500000 0.326505 0.032612 0.000257  
-0.290000 1.500000 0.326522 0.032458 0.000310  
-0.280000 1.500000 0.326539 0.032696 0.000322  
-0.270000 1.500000 0.326439 0.031791 0.000324  
-0.260000 1.500000 0.326513 0.032341 0.000305  
-0.250000 1.500000 0.326643 0.032482 0.000306  
-0.240000 1.500000 0.326614 0.032217 0.000252  
-0.230000 1.500000 0.326595 0.031850 0.000375  
-0.220000 1.500000 0.326525 0.032684 0.000311  
-0.210000 1.500000 0.326604 0.032692 0.000281  
-0.200000 1.500000 0.326483 0.032554 0.000277  
-0.190000 1.500000 0.326526 0.032650 0.000320  
-0.180000 1.500000 0.326564 0.033098 0.000297  
-0.170000 1.500000 0.326440 0.032458 0.000380  
-0.160000 1.500000 0.326485 0.032297 0.000271  
-0.150000 1.500000 0.326561 0.032666 0.000351  
-0.140000 1.500000 0.326586 0.032341 0.000325  
-0.130000 1.500000 0.326570 0.032409 0.000330  
-0.120000 1.500000 0.326493 0.032916 0.000355  
-0.110000 1.500000 0.326515 0.032504 0.000341  
-0.100000 1.500000 0.326531 0.032381 0.000359  
-0.090000 1.500000 0.326542 0.032436 0.000295  
-0.080000 1.500000 0.326609 0.031719 0.000365  
-0.070000 1.500000 0.326539 0.032516 0.000299  
-0.060000 1.500000 0.326580 0.032698 0.000271  
-0.050000 1.500000 0.326569 0.032421 0.000399  
-0.040000 1.500000 0.326519 0.032265 0.000304  
-0.030000 1.500000 0.326526 0.032464 0.000357  
-0.020000 1.500000 0.326563 0.032605 0.000342  
-0.010000 1.500000 0.326549 0.032464 0.000372  
0.000000 1.500000 0.419170 0.037195 0.002006  
0.010000 1.500000 0.419019 0.037640 0.001692  
0.020000 1.500000 0.419187 0.036560 0.001507  
0.030000 1.500000 0.419213 0.037292 0.001832  
0.040000 1.500000 0.419456 0.037009 0.001497  
0.050000 1.500000 0.419253 0.038475 0.001545  
0.060000 1.500000 0.419207 0.036950 0.001691  
0.070000 1.500000 0.419087 0.037034 0.002421  
0.080000 1.500000 0.418945 0.037119 0.001666  
0.090000 1.500000 0.419151 0.036798 0.001835  
0.100000 1.500000 0.418952 0.037567 0.001746  
0.110000 1.500000 0.419044 0.036862 0.001930  
0.120000 1.500000 0.419582 0.037778 0.001747  
0.130000 1.500000 0.419420 0.038008 0.001644  
0.140000 1.500000 0.419226 0.037530 0.001618  
0.150000 1.500000 0.419089 0.036562 0.001471  
0.160000 1.500000 0.419759 0.037623 0.003365  
0.170000 1.500000 0.419128 0.036636 0.001554  
0.180000 1.500000 0.419296 0.037519 0.002438  
0.190000 1.500000 0.419591 0.037437 0.002368  
0.200000 1.500000 0.419725 0.038190 0.002718  
0.210000 1.500000 0.419104 0.037279 0.001557  
0.220000 1.500000 0.419326 0.038148 0.001578  
0.230000 1.500000 0.419818 0.036583 0.002609  
0.240000 1.500000 0.419266 0.036851 0.001780  
0.250000 1.500000 0.419410 0.037589 0.002716  
0.260000 1.500000 0.419503 0.037301 0.002589  
