-1.000000 1.500000 0.298468 0.039742 0.000565  
-0.990000 1.500000 0.298388 0.039732 0.000485  
-0.980000 1.500000 0.298388 0.039410 0.000760  
-0.970000 1.500000 0.298313 0.039467 0.000557  
-0.960000 1.500000 0.298140 0.039787 0.000577  
-0.950000 1.500000 0.298430 0.039861 0.000706  
-0.940000 1.500000 0.298418 0.039414 0.000468  
-0.930000 1.500000 0.298373 0.039553 0.000475  
-0.920000 1.500000 0.298430 0.039701 0.000556  
-0.910000 1.500000 0.298417 0.039386 0.000524  
-0.900000 1.500000 0.298292 0.040038 0.000653  
-0.890000 1.500000 0.298517 0.039129 0.000554  
-0.880000 1.500000 0.298456 0.039563 0.000528  
-0.870000 1.500000 0.298547 0.039968 0.000569  
-0.860000 1.500000 0.298411 0.039549 0.000551  
-0.850000 1.500000 0.298552 0.039498 0.000494  
-0.840000 1.500000 0.298439 0.039465 0.000730  
-0.830000 1.500000 0.298472 0.039390 0.000574  
-0.820000 1.500000 0.298445 0.039813 0.000509  
-0.810000 1.500000 0.298418 0.039510 0.000502  
-0.800000 1.500000 0.298518 0.039622 0.000652  
-0.790000 1.500000 0.298389 0.039152 0.000549  
-0.780000 1.500000 0.298519 0.039815 0.000479  
-0.770000 1.500000 0.298624 0.039975 0.000505  
-0.760000 1.500000 0.298450 0.039828 0.000616  
-0.750000 1.500000 0.298534 0.039708 0.000625  
-0.740000 1.500000 0.298631 0.039932 0.000659  
-0.730000 1.500000 0.298589 0.039951 0.000542  
-0.720000 1.500000 0.298426 0.039683 0.000616  
-0.710000 1.500000 0.298494 0.040150 0.000659  
-0.700000 1.500000 0.298752 0.039471 0.000633  
-0.690000 1.500000 0.298728 0.039569 0.000523  
-0.680000 1.500000 0.298731 0.040255 0.000509  
-0.670000 1.500000 0.298693 0.039469 0.000606  
-0.660000 1.500000 0.298751 0.039742 0.000637  
-0.650000 1.500000 0.298733 0.039709 0.000592  
-0.640000 1.500000 0.298728 0.039414 0.000538  
-0.630000 1.500000 0.298827 0.039601 0.000488  
-0.620000 1.500000 0.299005 0.039970 0.000486  
-0.610000 1.500000 0.298978 0.040469 0.000568  
-0.600000 1.500000 0.298986 0.039228 0.000468  
-0.590000 1.500000 0.299156 0.039586 0.000570  
-0.580000 1.500000 0.299101 0.039830 0.000529  
-0.570000 1.500000 0.299358 0.040389 0.000589  
-0.560000 1.500000 0.299308 0.039385 0.000580  
-0.550000 1.500000 0.299568 0.039364 0.000600  
