-1.000000 1.500000 0.387773 0.045128 0.000504  
-0.990000 1.500000 0.387948 0.044769 0.000597  
-0.980000 1.500000 0.388155 0.045148 0.000596  
-0.970000 1.500000 0.388331 0.044868 0.000572  
-0.960000 1.500000 0.388219 0.045350 0.000574  
-0.950000 1.500000 0.388544 0.045226 0.000638  
-0.940000 1.500000 0.388572 0.045909 0.000516  
-0.930000 1.500000 0.388888 0.044736 0.000600  
-0.920000 1.500000 0.389022 0.045667 0.000591  
-0.910000 1.500000 0.389132 0.044996 0.000638  
-0.900000 1.500000 0.389247 0.045277 0.000570  
-0.890000 1.500000 0.389464 0.045117 0.000584  
-0.880000 1.500000 0.389355 0.044543 0.000542  
-0.870000 1.500000 0.389715 0.045618 0.000598  
-0.860000 1.500000 0.390038 0.045098 0.000587  
-0.850000 1.500000 0.389961 0.045780 0.000667  
-0.840000 1.500000 0.390218 0.045370 0.000527  
-0.830000 1.500000 0.390302 0.045514 0.000644  
-0.820000 1.500000 0.390498 0.045476 0.000564  
-0.810000 1.500000 0.390682 0.044988 0.000567  
-0.800000 1.500000 0.390931 0.046064 0.000671  
-0.790000 1.500000 0.390945 0.045017 0.000595  
-0.780000 1.500000 0.391148 0.045399 0.000613  
-0.770000 1.500000 0.391384 0.045317 0.000573  
-0.760000 1.500000 0.391663 0.045162 0.000637  
-0.750000 1.500000 0.391687 0.045163 0.000574  
-0.740000 1.500000 0.392018 0.045320 0.000744  
-0.730000 1.500000 0.392184 0.045950 0.000603  
-0.720000 1.500000 0.392341 0.045853 0.000590  
-0.710000 1.500000 0.392653 0.045550 0.000575  
-0.700000 1.500000 0.392816 0.045110 0.000651  
-0.690000 1.500000 0.392927 0.044540 0.000504  
-0.680000 1.500000 0.393098 0.046145 0.000589  
-0.670000 1.500000 0.393562 0.045550 0.000644  
-0.660000 1.500000 0.393568 0.046155 0.000541  
-0.650000 1.500000 0.393886 0.045254 0.000518  
-0.640000 1.500000 0.394147 0.045746 0.000740  
-0.630000 1.500000 0.394400 0.045755 0.000617  
-0.620000 1.500000 0.394431 0.045341 0.000669  
-0.610000 1.500000 0.394785 0.045735 0.000610  
