-0.500000 -2.000000 0.499945 0.000060 
-0.500000 -1.990000 0.500135 0.000060 
-0.500000 -1.980000 0.499991 0.000060 
-0.500000 -1.970000 0.499934 0.000060 
-0.500000 -1.960000 0.500005 0.000060 
-0.500000 -1.950000 0.500057 0.000060 
-0.500000 -1.940000 0.499933 0.000060 
-0.500000 -1.930000 0.500064 0.000060 
-0.500000 -1.920000 0.500039 0.000060 
-0.500000 -1.910000 0.499946 0.000060 
-0.500000 -1.900000 0.499900 0.000060 
-0.500000 -1.890000 0.500062 0.000060 
-0.500000 -1.880000 0.499889 0.000060 
-0.500000 -1.870000 0.499916 0.000060 
-0.500000 -1.860000 0.499977 0.000060 
-0.500000 -1.850000 0.499893 0.000060 
-0.500000 -1.840000 0.499964 0.000060 
-0.500000 -1.830000 0.499948 0.000060 
-0.500000 -1.820000 0.500013 0.000059 
-0.500000 -1.810000 0.500010 0.000060 
-0.500000 -1.800000 0.499998 0.000060 
-0.500000 -1.790000 0.500111 0.000060 
-0.500000 -1.780000 0.500019 0.000060 
-0.500000 -1.770000 0.499969 0.000060 
-0.500000 -1.760000 0.500004 0.000060 
-0.500000 -1.750000 0.500032 0.000060 
-0.500000 -1.740000 0.499982 0.000060 
-0.500000 -1.730000 0.500068 0.000060 
-0.500000 -1.720000 0.499939 0.000060 
-0.500000 -1.710000 0.499926 0.000060 
-0.500000 -1.700000 0.499987 0.000060 
-0.500000 -1.690000 0.499963 0.000060 
-0.500000 -1.680000 0.499888 0.000060 
-0.500000 -1.670000 0.499908 0.000060 
-0.500000 -1.660000 0.499903 0.000060 
-0.500000 -1.650000 0.499899 0.000060 
-0.500000 -1.640000 0.499985 0.000060 
-0.500000 -1.630000 0.499937 0.000060 
-0.500000 -1.620000 0.499866 0.000060 
-0.500000 -1.610000 0.499999 0.000059 
-0.500000 -1.600000 0.500004 0.000060 
-0.500000 -1.590000 0.500011 0.000060 
-0.500000 -1.580000 0.499993 0.000060 
-0.500000 -1.570000 0.499983 0.000060 
-0.500000 -1.560000 0.499944 0.000060 
-0.500000 -1.550000 0.500027 0.000060 
-0.500000 -1.540000 0.500004 0.000060 
-0.500000 -1.530000 0.499977 0.000060 
-0.500000 -1.520000 0.500072 0.000060 
-0.500000 -1.510000 0.500076 0.000060 
-0.500000 -1.500000 0.500064 0.000060 
-0.500000 -1.490000 0.500096 0.000060 
-0.500000 -1.480000 0.500024 0.000060 
-0.500000 -1.470000 0.500159 0.000060 
-0.500000 -1.460000 0.499962 0.000060 
-0.500000 -1.450000 0.500004 0.000060 
-0.500000 -1.440000 0.499999 0.000060 
-0.500000 -1.430000 0.499982 0.000060 
-0.500000 -1.420000 0.499820 0.000060 
-0.500000 -1.410000 0.499979 0.000060 
-0.500000 -1.400000 0.500002 0.000060 
-0.500000 -1.390000 0.499876 0.000060 
-0.500000 -1.380000 0.500042 0.000060 
-0.500000 -1.370000 0.499996 0.000060 
-0.500000 -1.360000 0.499903 0.000060 
-0.500000 -1.350000 0.500133 0.000060 
-0.500000 -1.340000 0.500041 0.000060 
-0.500000 -1.330000 0.499969 0.000060 
-0.500000 -1.320000 0.500020 0.000059 
-0.500000 -1.310000 0.500008 0.000060 
-0.500000 -1.300000 0.500013 0.000060 
-0.500000 -1.290000 0.500074 0.000060 
-0.500000 -1.280000 0.500026 0.000059 
-0.500000 -1.270000 0.500054 0.000060 
